namespace,namespace_name,namespace_url,namespace_lang,route_path,route_name,category,uses_browser,requirePuppeteer_flag,anti_crawler,require_config_vars,file
luogu,洛谷,luogu.com.cn,zh-CN,/luogu/contest,比赛列表,programming,False,False,False,,lib/routes/luogu/contest.ts
luogu,洛谷,luogu.com.cn,zh-CN,/luogu/daily/:id?,日报,programming,False,False,False,,lib/routes/luogu/daily.ts
luogu,洛谷,luogu.com.cn,zh-CN,/luogu/user/article/:uid,用户 UID,programming,False,False,False,,lib/routes/luogu/user-article.ts
luogu,洛谷,luogu.com.cn,zh-CN,/luogu/user/blog/:name,博客名称,programming,False,False,False,,lib/routes/luogu/user-blog.ts
luogu,洛谷,luogu.com.cn,zh-CN,/luogu/user/feed/:uid,用户动态,programming,False,False,False,,lib/routes/luogu/user-feed.ts
luolei,罗磊的独立博客,luolei.org,zh-CN,/luolei/,罗磊的独立博客,blog,False,False,False,,lib/routes/luolei/index.tsx
luxiangdong,土猛的员外,luxiangdong.com,zh-CN,/luxiangdong/archive,文章,blog,False,False,False,,lib/routes/luxiangdong/archive.ts
lvv2,LVV2,lvv2.com,zh-CN,/lvv2/news/:channel/:sort?,频道,new-media,False,False,True,,lib/routes/lvv2/news.ts
lvv2,LVV2,lvv2.com,zh-CN,/lvv2/top/:channel/:sort?,24 小时点击排行 Top 10,new-media,False,False,True,,lib/routes/lvv2/top.ts
lwn,LWN.net,lwn.net,en,/lwn/alerts/:distributor,Security alerts,programming,False,False,True,,lib/routes/lwn/alerts.ts
lxixsxa,LiSA,www.sonymusic.co.jp,ja,/lxixsxa/disco,Latest Discography,live,False,False,False,,lib/routes/lxixsxa/discography.tsx
lxixsxa,LiSA,www.sonymusic.co.jp,ja,/lxixsxa/info,News,live,False,False,False,,lib/routes/lxixsxa/information.tsx
lyu,临沂大学,www.lyu.edu.cn,zh-CN,/lyu/news/:type,新闻,university,False,False,False,,lib/routes/lyu/news.ts
m-78,円谷ステーション,m-78.jp,ja,/m-78/news/:category?,ニュース,anime,False,False,False,,lib/routes/m-78/news.ts
m4,四月网,news.m4.cn,zh-CN,/m4/news/:category?,要闻,new-media,False,False,False,,lib/routes/m4/index.ts
m4,四月网,news.m4.cn,zh-CN,/m4/mil/:category?,军事,new-media,False,False,False,,lib/routes/m4/mil.ts
maccms,通用影视采集站视频采集接口路由,,zh-CN,/maccms/:domain/:type?/:size?,最新资源,multimedia,False,False,False,,lib/routes/maccms/index.tsx
macfilos,Macfilos,macfilos.com,en,/macfilos/blog,Blog,new-media,False,False,False,,lib/routes/macfilos/blog.ts
macmenubar,MacMenuBar,macmenubar.com,en,/macmenubar/recently/:category?,Recently,blog,False,False,False,,lib/routes/macmenubar/recently.ts
macupdate,MacUpdate,macupdate.com,en,/macupdate/app/:appId/:appSlug?,Update,program-update,False,False,False,,lib/routes/macupdate/app.ts
mafengwo,马蜂窝,www.mafengwo.cn,zh-CN,/mafengwo/note/:type,游记,travel,False,False,False,,lib/routes/mafengwo/note.ts
mafengwo,马蜂窝,www.mafengwo.cn,zh-CN,/mafengwo/ziyouxing/:code,自由行,travel,False,False,True,,lib/routes/mafengwo/ziyouxing.ts
magazinelib,MagazineLib,magazinelib.com,en,/magazinelib/latest-magazine/:query?,Latest Magazine,reading,False,False,False,,lib/routes/magazinelib/latest-magazine.tsx
magnumphotos,Magnum Photos,magnumphotos.com,en,/magnumphotos/magazine,Magazine,picture,False,False,False,,lib/routes/magnumphotos/magazine.ts
mail,Email,,en,/mail/imap/:email/:folder{.+}?,Inbox,other,False,False,False,,lib/routes/mail/imap.ts
makerworld,MakerWorld,makerworld.com,en,/makerworld/contests,Contests,design,False,False,False,,lib/routes/makerworld/contest.ts
makerworld,MakerWorld,makerworld.com,en,/makerworld/trending,Trending Models,design,False,False,False,,lib/routes/makerworld/trending.ts
makerworld,MakerWorld,makerworld.com,en,/makerworld/user/:handle/upload,User Uploads,design,False,False,False,,lib/routes/makerworld/user-upload.ts
malaysiakini,Malaysiakini,malaysiakini.com,en,/malaysiakini/:lang/:category?,News,new-media,False,False,False,MALAYSIAKINI_EMAIL;MALAYSIAKINI_PASSWORD;MALAYSIAKINI_REFRESHTOKEN,lib/routes/malaysiakini/index.ts
maldita,Maldita.es,maldita.es,,/maldita/updates/:category?,Latest Updates,new-media,False,False,False,,lib/routes/maldita/updates.ts
mamibuy,妈咪帮,mamibuy.com.hk,zh-TW,/mamibuy/:caty?,文章,new-media,False,False,False,,lib/routes/mamibuy/index.ts
mangadex,MangaDex,mangadex.org,en,/mangadex/manga/:id/:lang?,Single Manga Feed,,False,False,False,,lib/routes/mangadex/index.ts
manhuagui,看漫画,www.manhuagui.com,zh-CN,/manhuagui/comic/:id/:chapterCnt?,漫画更新,anime,False,False,True,,lib/routes/manhuagui/comic.ts
manhuagui,看漫画,www.manhuagui.com,zh-CN,/manhuagui/:domain?/comic/:id/:chapterCnt?,漫画更新,anime,False,False,True,,lib/routes/manhuagui/comic.ts
manhuagui,看漫画,www.manhuagui.com,zh-CN,/manhuagui/subscribe,漫画个人订阅,anime,False,False,False,MHGUI_COOKIE,lib/routes/manhuagui/subscribe.tsx
manictime,ManicTime,www.manictime.com,en,/manictime/releases,Releases,program-update,False,False,False,,lib/routes/manictime/releases.ts
manus,Manus,manus.im,en,/manus/blog,Blog,programming,False,False,False,,lib/routes/manus/blog.ts
manyvids,ManyVids,www.manyvids.com,en,/manyvids/profile/vids/:uid,Creator Videos,,False,False,False,,lib/routes/manyvids/video.tsx
maoyan,猫眼电影,maoyan.com,zh-CN,/maoyan/box,实时票房榜,multimedia,False,False,False,,lib/routes/maoyan/box.ts
maoyan,猫眼电影,maoyan.com,zh-CN,/maoyan/hotComplete/:orderby?/:ascOrDesc?/:top?,正在热映 - 完整版,multimedia,False,False,False,,lib/routes/maoyan/hot-complete.ts
maoyan,猫眼电影,maoyan.com,zh-CN,/maoyan/hot,正在热映,multimedia,False,False,False,,lib/routes/maoyan/hot.ts
maoyan,猫眼电影,maoyan.com,zh-CN,/maoyan/upcoming,即将上映,multimedia,False,False,False,,lib/routes/maoyan/upcoming.ts
marginnote,MarginNote,bbs.marginnote.com.cn,zh-CN,/marginnote/tag/:id?,标签,study,False,False,False,,lib/routes/marginnote/tag.ts
mashiro,Mashiro's Baumkuchen,mashiro.best,,/mashiro/:lang,Blog,blog,False,False,False,,lib/routes/mashiro/index.ts
mastodon,Mastodon,mastodon.social,en,/mastodon/account_id/:site/:account_id/statuses/:only_media?,User timeline (by account ID),social-media,False,False,False,,lib/routes/mastodon/account-id.ts
mastodon,Mastodon,mastodon.social,en,/mastodon/acct/:acct/statuses/:only_media?,User timeline,social-media,False,False,False,,lib/routes/mastodon/acct.ts
mastodon,Mastodon,mastodon.social,en,/mastodon/tag/:site/:hashtag/:only_media?,Hashtag timeline,social-media,False,False,False,,lib/routes/mastodon/tag.ts
mastodon,Mastodon,mastodon.social,en,/mastodon/timeline/:site/:only_media?,Instance timeline (local),social-media,False,False,False,,lib/routes/mastodon/timeline-local.ts
mastodon,Mastodon,mastodon.social,en,/mastodon/remote/:site/:only_media?,Instance timeline (federated),social-media,False,False,False,,lib/routes/mastodon/timeline-remote.ts
mathpix,Mathpix,mathpix.com,en,/mathpix/blog,Blog,blog,False,False,False,,lib/routes/mathpix/blog.tsx
mathunion,International Mathematical Union,www.mathunion.org,en,/mathunion/fields-medal,Fields Medal,new-media,False,False,False,,lib/routes/mathunion/fields-medal.ts
matters,Matters,matters.town,en,/matters/author/:uid,Author,,False,False,False,,lib/routes/matters/author.ts
matters,Matters,matters.town,en,/matters/latest/:type?,"Latest, heat, essence",,False,False,False,,lib/routes/matters/latest.ts
matters,Matters,matters.town,en,/matters/tags/:tid,Tags,,False,False,False,,lib/routes/matters/tags.ts
maven,Maven,repo1.maven.org/maven2/,en,/maven/central/:group/:artifact,Maven Central Feed,programming,False,False,False,,lib/routes/maven/central.ts
mcdonalds,麦当劳,www.mcdonalds.com.cn,zh-CN,/mcdonalds/cn/:category,麦当劳活动资讯,shopping,False,False,False,,lib/routes/mcdonalds/cn-news.ts
mcmod,MC百科,www.mcmod.cn,zh-CN,/mcmod/:type,最新MOD,game,False,False,False,,lib/routes/mcmod/index.tsx
mdpi,MDPI,www.mdpi.com,en,/mdpi/:journal,Journal,journal,False,False,False,,lib/routes/mdpi/journal.tsx
medieval-china,中国的中古,medieval-china.club,zh-CN,/medieval-china/,首页,reading,False,False,False,,lib/routes/medieval-china/post.ts
medium,Medium,medium.com,en,/medium/feed/:user,Medium Feed,blog,False,False,False,,lib/routes/medium/feed.ts
medium,Medium,medium.com,en,/medium/following/:user,Personalized Recommendations - Following,blog,False,False,False,,lib/routes/medium/following.ts
medium,Medium,medium.com,en,/medium/for-you/:user,Personalized Recommendations - For You,blog,False,False,False,,lib/routes/medium/for-you.ts
medium,Medium,medium.com,en,/medium/list/:user/:catalogId,List,blog,False,False,False,,lib/routes/medium/list.ts
medium,Medium,medium.com,en,/medium/tag/:user/:tag,Personalized Recommendations - Tag,blog,False,False,False,,lib/routes/medium/tag.ts
medsci,梅斯医学 MedSci,medsci.cn,zh-CN,/medsci/:sid?/:tid?,资讯,new-media,False,False,False,,lib/routes/medsci/index.ts
meihua,梅花网,www.meihua.info,zh-CN,/meihua/article/:caty,文章,new-media,False,False,False,,lib/routes/meihua/article.ts
meihua,梅花网,www.meihua.info,zh-CN,/meihua/shots/:caty,作品,new-media,False,False,False,,lib/routes/meihua/shots.ts
meipai,美拍,www.meipai.com,zh-CN,/meipai/user/:uid,用户动态,social-media,False,False,False,,lib/routes/meipai/user.ts
meishichina,美食天下,meishichina.com,zh-CN,/meishichina/recipe/:category{.+}?,菜谱,new-media,False,False,False,,lib/routes/meishichina/index.ts
meituan,美团,meituan.com,zh-CN,/meituan/tech,技术团队博客,programming,False,False,False,,lib/routes/meituan/tech.ts
melon,Melon,www.melon.com,ko,/melon/chart/:category?,Chart,multimedia,False,False,False,,lib/routes/melon/chart.ts
melonbooks,メロンブックス,www.melonbooks.co.jp,ja,/melonbooks/search/:query?,搜索结果,anime,False,False,False,,lib/routes/melonbooks/search.ts
mercari,Mercari,jp.mercari.com,,/mercari/:sort/:order/:status/:keyword,关键词,shopping,False,False,False,,lib/routes/mercari/keyword.ts
mercari,Mercari,jp.mercari.com,,/mercari/search/:query,Search,shopping,False,False,False,,lib/routes/mercari/search.ts
meritalk,MeriTalk,meritalk.com,,/meritalk/articles,Latest Articles,new-media,False,False,False,,lib/routes/meritalk/articles.ts
meta,Meta,www.meta.com,,/meta/ai/blog,AI Blog,programming,False,False,False,,lib/routes/meta/ai-blog.ts
metacritic,Metacritic,metacritic.com,en,/metacritic/game/:sort?/:filter?,Games,new-media,False,False,False,,lib/routes/metacritic/index.tsx
metacritic,Metacritic,metacritic.com,en,/metacritic/movie/:sort?/:filter?,Movies,new-media,False,False,False,,lib/routes/metacritic/movie.ts
metacritic,Metacritic,metacritic.com,en,/metacritic/tv/:sort?/:filter?,TV Shows,new-media,False,False,False,,lib/routes/metacritic/tv.ts
meteoblue,meteoblue,meteoblue.com,en,/meteoblue/weathernews,Weather News,blog,False,False,False,,lib/routes/meteoblue/weathernews.ts
meteor,Meteor,meteor.today,en,/meteor/boards,看板列表,bbs,False,False,False,,lib/routes/meteor/boards.ts
meteor,Meteor,meteor.today,en,/meteor/:board?,看板,bbs,False,False,False,,lib/routes/meteor/index.ts
metmuseum,The Metropolitan Museum of Art,www.metmuseum.org,en,/metmuseum/exhibitions/:state?,Exhibitions,travel,False,False,True,,lib/routes/metmuseum/exhibitions.ts
mhlw,厚生労働省,www.mhlw.go.jp,,/mhlw/monthly-labour-survey,毎月勤労統計調査 全国調査（月別結果）,government,False,False,False,,lib/routes/mhlw/monthly-labour-survey.ts
mi,小米,mi.com,zh-CN,/mi/crowdfunding,小米众筹,shopping,False,False,False,,lib/routes/mi/crowdfunding.ts
mi,小米,mi.com,zh-CN,/mi/golden,小米应用商店金米奖,program-update,False,False,False,,lib/routes/mi/golden.ts
mi,小米,mi.com,zh-CN,/mi/newproducts,小米上新,shopping,False,False,False,,lib/routes/mi/newproducts.ts
microsoft,Microsoft,microsoft.com,en,/microsoft/edge/addon/:crxid,Addons Update,program-update,False,False,False,,lib/routes/microsoft/addon.ts
microsoft,Microsoft,microsoft.com,en,/microsoft/mcr/product/*,Product tags in mcr.microsoft.com,program-update,False,False,False,,lib/routes/microsoft/mcr.ts
microsoft,Microsoft,microsoft.com,en,/microsoft/store/updates/:productid/:market?,Store Updates,program-update,False,False,False,,lib/routes/microsoft/updates.ts
mihoyo,米哈游,genshin.hoyoverse.com,zh-CN,/mihoyo/bh2/:type?,崩坏 2 - 游戏公告,game,False,False,False,,lib/routes/mihoyo/bh2.ts
mihoyo,米哈游,genshin.hoyoverse.com,zh-CN,/mihoyo/bh3/:type,崩坏 3 - 游戏公告,game,False,False,False,,lib/routes/mihoyo/bh3.ts
mindmeister,MindMeister,mindmeister.com,en,/mindmeister/:category?/:language?,Public Maps,study,False,False,False,,lib/routes/mindmeister/example.tsx
minecraft,Minecraft,minecraft.net,en,/minecraft/blockedservers,Java Blocked Servers,game,False,False,False,,lib/routes/minecraft/blockedservers.ts
minecraft,Minecraft,minecraft.net,en,/minecraft/java-runtime/:arch?/:javaType?,Java Runtimes,game,False,False,False,,lib/routes/minecraft/java-runtime.ts
minecraft,Minecraft,minecraft.net,en,/minecraft/version/:versionType?/:linkType?,Java Game Update,game,False,False,False,,lib/routes/minecraft/version.ts
mingpao,明報,mingpao.com,zh-TW,/mingpao/:type?/:category?,新聞,,False,False,False,,lib/routes/mingpao/index.tsx
minhangmuseum,Minhang Museum,minhangmuseum.shmh.gov.cn,,/minhangmuseum/interim,临时展览,travel,False,False,False,,lib/routes/minhangmuseum/interim.tsx
miniflux,MiniFlux,miniflux.app,en,/miniflux/entry/:feeds/:parameters?,MINIFLUX_TOKEN,other,False,False,False,MINIFLUX_INSTANCE,lib/routes/miniflux/entry.ts
miniflux,MiniFlux,miniflux.app,en,/miniflux/subscription/:parameters?,MINIFLUX_TOKEN,other,False,False,False,MINIFLUX_INSTANCE,lib/routes/miniflux/subscription.ts
mirror,Mirror,mirror.xyz,en,/mirror/:id,User,new-media,False,False,False,,lib/routes/mirror/index.ts
mirrormedia,鏡週刊 Mirror Media,mirrormedia.mg,zh-TW,/mirrormedia/category/:category,分类,traditional-media,False,False,False,,lib/routes/mirrormedia/category.ts
mirrormedia,鏡週刊 Mirror Media,mirrormedia.mg,zh-TW,/mirrormedia/section/:section,分类,traditional-media,False,False,False,,lib/routes/mirrormedia/category.ts
mirrormedia,鏡週刊 Mirror Media,mirrormedia.mg,zh-TW,/mirrormedia/,首页,traditional-media,False,False,False,,lib/routes/mirrormedia/index.ts
missav,MissAV,missav.ws,en,/missav/new,最近更新,multimedia,True,True,False,,lib/routes/missav/new.tsx
missevan,猫耳 FM,www.missevan.com,zh-CN,/missevan/drama/:id,广播剧,multimedia,False,False,False,,lib/routes/missevan/drama.ts
missevan,猫耳 FM,www.missevan.com,zh-CN,/missevan/drama/latest,最新广播剧,multimedia,False,False,False,,lib/routes/missevan/latest-drama.ts
misskey,Misskey,misskey.io,en,/misskey/notes/featured/:site,Featured Notes,social-media,False,False,False,,lib/routes/misskey/featured-notes.ts
misskey,Misskey,misskey.io,en,/misskey/timeline/home/:site/:routeParams?,Home Timeline,social-media,False,False,False,MISSKEY_ACCESS_TOKEN,lib/routes/misskey/home-timeline.ts
misskey,Misskey,misskey.io,en,/misskey/users/notes/:username/:routeParams?,User timeline,social-media,False,False,False,,lib/routes/misskey/user-timeline.ts
misskon,MissKON,misskon.com,en,/misskon/posts/:routeParams?,Posts,picture,False,False,False,,lib/routes/misskon/posts.ts
misskon,MissKON,misskon.com,en,/misskon/tag/:tag,Tag,picture,False,False,False,,lib/routes/misskon/tag.ts
misskon,MissKON,misskon.com,en,/misskon/top/:k,Top k days,picture,False,False,False,,lib/routes/misskon/top.ts
mit,Massachusetts Institute of Technology (MIT),mit.edu,,/mit/hanlab/blog,HAN Lab Blog,blog,False,False,False,,lib/routes/mit/hanlab.ts
mit,Massachusetts Institute of Technology (MIT),mit.edu,,/mit/ocw-top,OpenCourseWare Most visited courses of the month,university,False,False,False,,lib/routes/mit/ocw-top.ts
mit,Massachusetts Institute of Technology (MIT),mit.edu,,/mit/oge/:type?/:name?,"Filter value, can be found in the filter URL of the blog page, e.g. `electrical-engineering-and-computer-science` in `https://oge.mit.edu/news-and-events/blog/?_sft_department=electrical-engineering-and-computer-science`",university,False,False,False,,lib/routes/mit/oge.ts
mittrchina,麻省理工科技评论,mittrchina.com,zh-CN,/mittrchina/:type?,首页,new-media,False,False,False,,lib/routes/mittrchina/index.tsx
mixcloud,Mixcloud,www.mixcloud.com,en,/mixcloud/:username/:type?,User,multimedia,False,False,False,,lib/routes/mixcloud/index.ts
mixcloud,Mixcloud,www.mixcloud.com,en,/mixcloud/:username/playlists/:playlist,Playlist,multimedia,False,False,False,,lib/routes/mixcloud/user-playlist.ts
mixi2,mixi2,mixi.social,ja,/mixi2/community/:id/:media?,コミュニティ,social-media,False,False,False,,lib/routes/mixi2/community.ts
mixi2,mixi2,mixi.social,ja,/mixi2/discovery,発見,social-media,False,False,False,,lib/routes/mixi2/discovery.ts
mixi2,mixi2,mixi.social,ja,/mixi2/home,フォロー中,social-media,False,False,False,,lib/routes/mixi2/home.ts
mixi2,mixi2,mixi.social,ja,/mixi2/user/:name/:media?,ユーザー,social-media,False,False,False,,lib/routes/mixi2/user.ts
miyuki,中島みゆき Official,miyuki.jp,ja,/miyuki/news,News,new-media,False,False,False,,lib/routes/miyuki/news.ts
modb,墨天轮,modb.pro,zh-CN,/modb/topic/:id,合辑,programming,False,False,False,,lib/routes/modb/topic.ts
modelscope,ModelScope 魔搭社区,modelscope.cn,zh-CN,/modelscope/community,DevPress 官方社区,programming,False,False,False,,lib/routes/modelscope/community.tsx
modelscope,ModelScope 魔搭社区,modelscope.cn,zh-CN,/modelscope/datasets,数据集,programming,False,False,False,,lib/routes/modelscope/datasets.ts
modelscope,ModelScope 魔搭社区,modelscope.cn,zh-CN,/modelscope/learn,研习社,programming,False,False,False,,lib/routes/modelscope/learn.ts
modelscope,ModelScope 魔搭社区,modelscope.cn,zh-CN,/modelscope/models,模型库,programming,False,False,False,,lib/routes/modelscope/models.ts
modelscope,ModelScope 魔搭社区,modelscope.cn,zh-CN,/modelscope/studios,创空间,programming,False,False,False,,lib/routes/modelscope/studios.ts
modian,摩点,modian.com,zh-CN,/modian/zhongchou/:category?/:sort?/:status?,众筹,shopping,False,False,False,,lib/routes/modian/zhongchou.ts
modrinth,Modrinth,modrinth.com,en,/modrinth/project/:id/versions/:routeParams?,Project versions,game,False,False,False,,lib/routes/modrinth/versions.tsx
mofa,Ministry of Foreign Affairs of Japan 日本国外務省,www.mofa.go.jp,ja,/mofa/,Press conference,government,False,False,False,,lib/routes/mofa/mofa.ts
mohw,台灣衛生福利部,mohw.gov.tw,zh-TW,/mohw/clarification,即時新聞澄清,government,False,False,False,,lib/routes/mohw/clarification.ts
monotype,Monotype,www.monotype.com,en,/monotype/article,Featured Article,design,False,False,False,,lib/routes/monotype/article.ts
monsterhunter,Monster Hunter,www.monsterhunter.com,zh-CN,/monsterhunter/update,更新情报,game,False,False,False,,lib/routes/monsterhunter/update.ts
monsterhunter,Monster Hunter,www.monsterhunter.com,zh-CN,/monsterhunter/world-iceborne/news,World: Iceborne 最新消息,game,False,False,False,,lib/routes/monsterhunter/world-iceborne-news.ts
moodysmismicrosite,穆迪评级,www.moodysmismicrosite.com,zh-CN,/moodysmismicrosite/report/:industry?,industry,finance,False,False,False,,lib/routes/moodysmismicrosite/report.ts
mox,Mox.moe,mox.moe,zh-TW,/mox/:category?,首頁,anime,False,False,True,MOX_COOKIE,lib/routes/mox/index.ts
moxingfans,静态模型爱好者,www.moxingfans.com,zh-CN,/moxingfans/,新品信息,other,False,False,False,,lib/routes/moxingfans/index.ts
mpaypass,移动支付网,mpaypass.com.cn,zh-CN,/mpaypass/main/:type?,分类,new-media,False,False,False,,lib/routes/mpaypass/main.ts
mpaypass,移动支付网,mpaypass.com.cn,zh-CN,/mpaypass/news,新闻,new-media,False,False,False,,lib/routes/mpaypass/news.ts
mrdx,新华每日电讯,mrdx.cn,zh-CN,/mrdx/today,今日,traditional-media,False,False,False,,lib/routes/mrdx/daily.ts
mrinalxdev,Mrinal Pramanick,mrinalxdev.github.io,en,/mrinalxdev/blog,Blog,blog,False,False,False,,lib/routes/mrinalxdev/blog.ts
mrm,华储网,mrm.com.cn,zh-CN,/mrm/:category?,通知,finance,False,False,False,,lib/routes/mrm/index.ts
msn,MSN,msn.com,,/msn/:market/:name/:id,"Name of the channel. Find it in MSN url, e.g. Bloomberg",traditional-media,False,False,False,,lib/routes/msn/index.ts
mubu,幕布,mubu.com,zh-CN,/mubu/explore/:category?/:title?,精选社区,study,False,False,False,,lib/routes/mubu/explore.ts
muchong,小木虫论坛,muchong.com,zh-CN,/muchong/:id/:type?/:sort?,分类,bbs,False,False,False,,lib/routes/muchong/index.ts
muchong,小木虫论坛,muchong.com,zh-CN,/muchong/journal/:type?,期刊点评,bbs,False,False,False,,lib/routes/muchong/journal.ts
musify,musify,musify.club,ru,/musify/:language?,Latest,multimedia,False,False,False,,lib/routes/musify/index.ts
musikguru,MusikGuru,musikguru.de,de,/musikguru/news,News,multimedia,False,False,False,,lib/routes/musikguru/news.ts
mwm,管理世界,mwm.net.cn,zh-CN,/mwm/:category?,分类,journal,False,False,False,,lib/routes/mwm/index.ts
my-formosa,美麗島電子報,my-formosa.com.tw,zh-TW,/my-formosa/,首頁,new-media,False,False,False,,lib/routes/my-formosa/index.ts
mycard520,MyCard娛樂中心,mycard520.com.tw,zh-TW,/mycard520/category/:category?,遊戲新聞,game,False,False,False,,lib/routes/mycard520/news.ts
mydrivers,快科技,m.mydrivers.com,zh-CN,/mydrivers/cid/:id?,更多分类,,False,False,False,,lib/routes/mydrivers/cid.ts
mydrivers,快科技,m.mydrivers.com,zh-CN,/mydrivers/:category{.+}?,分类,,False,False,False,,lib/routes/mydrivers/index.tsx
mydrivers,快科技,m.mydrivers.com,zh-CN,/mydrivers/rank/:range?,排行,new-media,False,False,False,,lib/routes/mydrivers/rank.ts
myfans,myfans,myfans.jp,ja,/myfans/user/:username,User Posts,multimedia,False,False,False,,lib/routes/myfans/post.tsx
myfigurecollection,MyFigureCollection,myfigurecollection.net,en,/myfigurecollection/activity/:category?/:language?/:latestAdditions?/:latestEdits?/:latestAlerts?/:latestPictures?,Activity,shopping,False,False,False,,lib/routes/myfigurecollection/activity.tsx
myfigurecollection,MyFigureCollection,myfigurecollection.net,en,/myfigurecollection/:category?/:language?,圖片,shopping,False,False,False,,lib/routes/myfigurecollection/index.tsx
mygopen,MyGoPen,mygopen.com,zh-TW,/mygopen/:label?,分類,new-media,False,False,False,,lib/routes/mygopen/index.ts
mymusicsheet,mymusic5 (MyMusicSheet),mymusicfive.com,en,/mymusicsheet/user/sheets/:username/:iso?/:freeOnly?,User Sheets,shopping,False,False,False,,lib/routes/mymusicsheet/usersheets.tsx
mysql,MySQL,dev.mysql.com,en,/mysql/release/:version?,Release Notes,programming,False,False,False,,lib/routes/mysql/release.ts
naceweb,National Association of Colleges and Employers,community.naceweb.org,en,/naceweb/blog/:sort?,Blog,new-media,False,False,False,,lib/routes/naceweb/blog.ts
namoc,National Art Museum of China,www.namoc.cn,,/namoc/zhanlan,Exhibitions,travel,False,False,False,,lib/routes/namoc/zhanlan.tsx
nanhua,南华期货,mall.nanhua.net,zh-CN,/nanhua/report/:type1/:type2,研报,finance,False,False,False,,lib/routes/nanhua/report.ts
nankai,南开大学,yzb.nankai.edu.cn,zh-CN,/nankai/ai/:type?,人工智能学院,university,False,False,False,,lib/routes/nankai/ai-notice.ts
